1	BR	2132	1	2194	4	1990	20	1813	1	13	0	7	1	72	3	68	2	115	4	142	907	315	296	296	570	151	186	1975	844	1	72
2	ES	2104	1	2165	7	1933	19	1800	-1	-17	0	-7	-1	-46	-1	-13	-1	3	1	98	632	279	248	105	366	120	146	1244	582	-1	-46
3	DE	2086	1	2143	8	1899	24	1639	0	36	0	31	0	34	-1	4	4	119	8	204	881	383	364	134	511	192	178	1980	1052	0	34
4	AR	2021	1	2159	5	1981	26	1751	0	-17	1	17	0	7	3	106	2	48	-2	6	946	339	375	232	502	209	235	1779	1022	0	7
5	NL	2004	1	2127	15	1832	49	1550	0	12	-1	-5	0	7	-2	-64	-3	-23	-1	13	753	358	304	91	380	207	166	1568	991	0	7
6	EN	1934	1	2216	4	1983	17	1792	0	-19	0	-18	0	-19	0	-21	-1	-53	1	-22	986	427	465	94	575	184	227	2354	987	0	-19
6	CO	1934	5	1943	54	1563	100	1304	4	31	2	22	5	32	20	165	28	187	32	230	502	154	183	165	189	178	135	616	623	5	32
8	PT	1931	2	2022	20	1773	42	1619	1	20	1	20	2	27	0	30	10	110	1	12	539	255	210	74	249	163	127	883	657	2	27
9	UY	1919	1	2106	12	1874	44	1635	-1	3	4	63	6	64	-4	-73	6	88	3	56	869	294	372	203	376	280	213	1387	1105	6	64
10	CL	1914	5	1941	28	1660	60	1384	2	36	5	61	11	111	0	28	10	114	43	286	699	271	261	167	261	289	149	989	1030	11	111
11	IT	1907	1	2131	8	1912	21	1605	-4	-25	-4	-30	-3	-4	-1	21	-7	-98	-3	-17	754	338	274	142	397	150	207	1311	764	-3	-4
12	FR	1881	1	2137	17	1764	40	1507	2	16	0	23	0	-8	2	42	-4	-10	-11	-172	771	389	294	88	363	245	163	1342	1130	0	-8
13	US	1863	9	1891	41	1630	89	1417	3	7	9	58	13	92	23	147	6	56	2	30	617	342	207	68	258	228	131	861	848	13	92
14	CH	1852	10	1918	28	1669	56	1485	4	3	5	30	4	21	13	84	7	60	19	126	741	358	333	50	247	332	162	1056	1302	4	21
15	RU	1845	1	2088	22	1740	48	1449	2	-8	-5	-34	-2	-42	2	28	-6	-37	10	64	652	227	316	109	345	138	169	1156	634	-2	-42
16	GR	1841	7	1931	48	1541	84	1277	4	20	7	37	3	16	5	56	11	68	6	47	523	239	235	49	196	202	125	665	759	3	16
17	EC	1837	12	1882	70	1475	117	1184	2	8	-4	-19	-1	-13	6	59	25	134	17	120	460	149	165	146	129	213	118	531	757	-1	-13
18	BE	1836	4	1959	25	1729	70	1498	-3	-23	0	-2	4	50	24	153	34	203	1	31	719	349	319	51	287	276	156	1219	1216	4	50
19	SE	1826	2	2012	15	1796	46	1577	-8	-54	-3	-25	-10	-81	-6	-36	11	67	2	23	969	424	443	102	478	284	207	1990	1311	-10	-81
20	UA	1822	15	1846	38	1704	70	1536	1	11	4	20	13	109	8	55	3	43	28	164	207	94	92	21	88	58	61	285	211	13	109
21	HR	1806	5	2005	12	1879	26	1782	-8	-66	-10	-61	-7	-74	-12	-85	-12	-76	-3	-20	250	104	110	36	131	50	69	432	249	-7	-74
22	MX	1798	5	1959	20	1770	48	1495	2	27	-5	-52	-15	-119	-10	-68	-9	-37	-9	-51	803	256	219	328	408	210	185	1470	842	-15	-119
23	BA	1784	20	1807	57	1606	80	1499	0	4	-2	-23	7	38	18	90	39	209	33	184	159	65	79	15	61	64	34	232	225	7	38
24	CI	1778	15	1868	44	1644	75	1497	-2	-4	-4	-38	-7	-60	5	14	16	68	35	184	513	176	185	152	261	125	127	840	517	-7	-60
