1	BR	2094	1	2194	5	1983	13	1813	0	0	0	45	1	42	0	-88	0	25	1	88	690	266	218	206	434	117	139	1518	683	1	42
2	FR	2040	1	2093	19	1734	40	1507	0	9	0	0	-1	-37	2	27	6	131	14	175	582	297	231	54	253	212	117	1023	1000	-1	-37
3	ES	2007	1	2047	8	1916	19	1800	0	-18	1	6	2	28	0	-34	0	10	5	83	440	208	177	55	227	100	113	841	454	2	28
4	NL	1957	1	2106	17	1805	49	1550	1	-2	1	-10	0	-37	4	17	1	-2	-3	-90	578	275	240	63	269	184	125	1207	866	0	-37
5	CZ	1944	2	2025	11	1867	27	1686	1	3	3	20	8	42	8	73	14	78	7	53	583	232	289	62	274	175	134	1094	772	8	42
6	YU	1935	3	2009	18	1786	39	1515	1	5	0	-12	3	-9	0	-39	1	18	3	13	560	205	267	88	271	176	113	1137	838	3	-9
7	AR	1934	1	2159	5	1981	26	1751	5	27	2	14	3	3	10	104	7	50	12	132	764	285	294	185	393	178	193	1438	845	3	3
8	IT	1928	1	2131	8	1906	21	1605	-4	-43	-5	-76	-5	-92	-2	-46	-4	-57	-4	-35	572	272	212	88	304	118	150	1038	605	-5	-92
9	HR	1914	5	2005	11	1887	18	1845	0	-13	3	2	-2	-49	5	50	0	6	0	0	94	38	41	15	48	22	24	181	111	-2	-49
10	PT	1912	3	2022	22	1748	42	1619	3	7	1	-5	1	7	0	27	9	46	12	134	363	172	155	36	149	132	82	530	502	1	7
11	DK	1908	1	2077	20	1788	61	1536	6	37	6	80	6	88	-2	-21	-1	4	0	2	611	275	280	56	276	224	111	1168	923	6	88
12	EN	1906	1	2216	4	1987	17	1792	-2	-10	-2	-13	-4	-39	-7	-96	1	12	-5	-38	823	350	410	63	482	155	186	2042	844	-4	-39
12	NO	1906	9	1928	38	1588	86	1364	-1	-9	2	5	4	75	3	47	4	30	26	245	604	291	281	32	206	269	129	948	1143	4	75
14	MX	1904	7	1944	21	1755	44	1495	-6	-24	1	13	1	40	8	115	3	33	-4	-3	538	190	166	182	265	137	136	1006	592	1	40
15	RO	1902	5	1946	27	1705	43	1503	0	1	1	20	-3	-1	-5	17	-5	-2	-3	11	512	211	256	45	222	162	128	859	708	-3	-1
16	SE	1893	2	2012	15	1789	46	1577	-2	-10	-3	-11	-2	8	2	69	-10	-56	-11	-68	777	356	356	65	388	233	156	1674	1120	-2	8
17	DE	1887	1	2143	8	1890	24	1639	-1	1	-10	-58	-11	-90	-15	-183	-15	-111	-14	-113	685	289	292	104	391	155	139	1522	841	-11	-90
18	RU	1820	1	2088	22	1728	48	1449	0	-10	0	-2	3	41	-6	-53	4	-24	-12	-135	510	168	254	88	276	107	127	934	503	3	41
19	PY	1815	5	1954	21	1753	44	1617	1	14	1	39	1	11	11	68	12	120	7	72	481	133	220	128	178	188	115	666	738	1	11
20	US	1805	12	1817	45	1601	89	1417	-1	-8	8	66	18	109	15	86	32	189	27	193	378	195	140	43	124	167	87	460	623	18	109
21	BE	1795	4	1959	23	1731	52	1498	3	21	1	27	-3	-21	-1	-4	5	29	-4	-58	582	284	254	44	229	233	120	1013	1043	-3	-21
22	CO	1792	5	1943	61	1510	100	1304	-1	5	8	66	7	53	1	24	-10	-104	-4	-30	324	102	118	104	107	127	90	387	463	7	53
23	MA	1783	18	1823	38	1668	64	1531	-1	0	-4	-16	-4	-23	8	41	31	176	26	192	398	163	139	96	180	99	119	577	384	-4	-23
24	IE	1767	4	1920	22	1596	64	1237	-1	-12	1	8	4	27	12	52	-10	-117	-10	-120	451	223	204	24	146	206	99	593	869	4	27
25	IR	1766	21	1773	43	1616	75	1461	1	5	-1	4	2	18	15	79	42	220	26	186	307	98	72	137	163	75	69	575	256	2	18
26	AU	1764	12	1880	38	1623	76	1472	-1	0	-3	0	-4	0	-10	-85	3	44	8	86	319	157	120	42	158	93	68	616	388	-4	0
27	CL	1752	9	1889	28	1646	54	1384	1	0	2	15	-2	-4	1	2	1	12	-5	-26	519	203	186	130	182	224	113	748	812	-2	-4
28	PL	1742	2	2083	28	1702	58	1526	-1	-12	-2	-14	-6	-22	16	70	2	24	-8	-50	593	237	300	56	247	203	143	1023	870	-6	-22
28	GR	1742	24	1762	52	1500	84	1277	9	43	12	44	3	22	4	11	11	94	10	81	362	176	166	20	116	162	84	460	599	3	22
30	PE	1741	14	1884	33	1661	73	1486	0	0	1	16	2	26	4	16	35	192	34	219	414	162	142	110	133	182	99	545	620	2	26
31	TR	1738	19	1761	46	1560	73	1381	1	17	8	38	20	75	6	25	20	121	9	89	347	163	163	21	112	159	76	435	590	20	75
32	UY	1733	1	2106	12	1880	44	1635	-3	-16	-11	-39	-8	-25	-5	-22	-9	-72	-17	-141	690	247	285	158	298	232	160	1102	897	-8	-25
32	CH	1733	10	1918	28	1656	56	1485	3	29	1	21	17	65	11	60	-15	-138	4	60	599	287	279	33	185	293	121	845	1146	17	65
34	SQ	1728	1	2104	9	1910	44	1693	4	30	10	33	-1	16	-13	-64	-7	-32	-10	-39	611	282	293	36	301	176	134	1145	745	-1	16
35	UA	1711	28	1746	51	1626	70	1536	-4	-25	0	0	0	2	7	34	31	163	0	0	58	25	30	3	23	18	17	71	62	0	2
36	AT	1708	1	2067	15	1837	55	1601	2	10	0	2	-6	-22	-7	-41	19	104	-6	-13	602	280	286	36	257	220	125	1145	992	-6	-22
37	CN	1706	21	1718	42	1610	93	1444	-3	0	-1	0	-1	0	9	62	16	97	20	151	382	102	140	140	208	105	69	806	400	-1	0
38	KR	1701	15	1832	38	1660	79	1446	-2	0	0	0	2	10	-14	-60	7	67	-13	-44	644	172	166	306	370	125	149	1262	596	2	10
39	NG	1695	17	1821	40	1649	72	1500	1	2	3	-1	-2	-3	-1	-6	-15	-88	6	81	382	143	162	77	164	110	108	569	441	-2	-3
40	SK	1677	17	1751	30	1684	45	1644	1	-12	-7	-35	3	-10	-7	-50	-7	9	0	0	86	37	42	7	35	36	15	116	134	3	-10
41	EC	1670	22	1786	78	1416	117	1184	4	11	-9	-43	-15	-80	-15	-86	3	34	3	37	278	92	102	84	62	143	73	304	531	-15	-80
42	IL	1667	23	1771	47	1605	78	1426	-9	-48	-15	-84	-2	-24	12	53	6	46	1	32	301	160	103	38	111	122	68	460	432	-2	-24
43	BG	1664	7	1896	36	1624	69	1320	-1	-3	4	-4	3	-10	-24	-159	-22	-194	-13	-57	514	193	266	55	186	204	124	755	804	3	-10
44	SA	1662	30	1729	85	1437	128	1239	-1	0	-3	-35	-10	-48	4	21	-2	21	6	77	384	141	63	180	179	113	92	595	447	-10	-48
45	ZA	1660	8	1817	20	1755	56	1604	4	22	7	46	2	-12	-4	-19	-11	6	-24	-122	128	62	52	14	55	46	27	207	196	2	-12
46	KW	1655	28	1734	80	1463	137	1182	0	0	3	0	2	-16	7	38	36	165	21	140	381	119	80	182	179	116	86	643	407	2	-16
47	TN	1652	24	1749	51	1597	83	1437	3	16	4	16	5	20	-2	-19	15	71	25	180	419	188	151	80	165	142	112	572	498	5	20
48	EG	1647	10	1891	32	1666	68	1525	-4	-13	-6	-49	-4	-31	7	46	-1	22	-16	-63	495	185	174	136	231	135	129	862	577	-4	-31
48	BO	1647	21	1793	59	1474	84	1244	0	7	-2	-25	-8	-44	-9	-44	-16	-37	5	81	285	101	95	89	69	146	70	305	571	-8	-44
50	JP	1642	22	1805	71	1404	114	1214	-3	0	-2	-19	-12	-54	-25	-116	6	39	44	234	417	132	111	174	173	161	83	707	583	-12	-54
51	CR	1630	9	1863	33	1691	73	1495	2	15	2	24	2	10	1	12	-8	-9	-5	17	379	145	130	104	191	108	80	792	433	2	10
52	HN	1624	31	1713	63	1464	108	1332	8	35	6	35	20	93	13	71	19	93	0	56	282	101	90	91	112	91	79	415	381	20	93
53	HU	1618	1	2230	12	1882	65	1567	-2	-7	-3	-24	-4	-50	4	29	5	27	-25	-118	737	323	362	52	361	214	162	1623	1133	-4	-50
54	IQ	1612	24	1753	44	1632	67	1499	0	1	1	9	3	14	2	22	-16	-39	-12	-27	362	86	99	177	196	69	97	673	292	3	14
55	SI	1609	47	1622	60	1576	74	1516	0	-1	2	15	14	76	14	82	5	22	0	0	59	22	30	7	19	25	15	74	83	14	76
56	ZM	1597	30	1718	48	1589	74	1480	-4	-19	-11	-77	2	6	-6	-37	-20	-56	12	86	450	158	182	110	228	121	101	837	489	2	6
57	JM	1595	38	1703	88	1348	136	1215	2	4	-4	-11	-12	-80	-8	-45	37	158	69	361	344	153	131	60	127	141	76	432	505	-12	-80
58	GH	1590	10	1872	38	1668	86	1440	5	12	7	26	7	37	23	110	-19	-58	19	133	424	139	177	108	218	106	100	721	440	7	37
59	TT	1586	11	1601	53	1507	111	1309	-3	-12	1	4	22	110	27	125	9	50	0	37	453	185	188	80	208	147	98	827	575	22	110
60	CM	1584	30	1734	55	1572	81	1453	1	0	-1	0	3	21	3	25	3	13	-27	-121	352	106	139	107	150	96	106	541	418	3	21
61	UZ	1573	25	1772	46	1643	72	1526	6	31	8	28	5	28	0	1	-36	-199	0	0	61	18	24	19	31	19	11	148	80	5	28
61	GT	1573	30	1630	61	1482	94	1385	1	-9	2	6	0	2	3	19	25	105	13	109	316	125	89	102	111	115	90	457	447	0	2
63	CA	1571	25	1681	43	1601	72	1496	3	26	6	26	6	38	8	46	-2	-15	-5	17	216	83	101	32	76	89	51	237	317	6	38
63	FI	1571	14	1640	64	1458	120	1246	2	24	8	32	-5	-20	6	44	10	48	-15	-38	531	236	275	20	106	320	105	623	1334	-5	-20
65	CI	1570	20	1773	46	1626	75	1497	-8	-27	-9	-27	-11	-47	3	34	-29	-83	-31	-108	344	139	121	84	165	92	87	522	367	-11	-47
66	WA	1565	3	1905	17	1669	66	1403	-8	-29	-5	-12	-11	-45	-6	-11	-27	-83	-37	-169	487	224	253	10	143	240	104	631	896	-11	-45
67	IS	1555	49	1608	83	1370	125	1256	-3	-1	-4	-12	1	20	12	67	-3	-12	-7	8	250	118	122	10	72	134	44	285	451	1	20
68	MK	1550	43	1637	62	1570	75	1511	-1	8	-2	-7	-6	-16	7	39	-23	-84	0	0	48	25	21	2	15	20	13	69	69	-6	-16
69	BA	1543	46	1635	56	1599	75	1516	4	20	-2	-9	-5	-17	-18	-86	-20	-77	0	0	34	10	19	5	11	16	7	41	52	-5	-17
70	QA	1533	59	1583	110	1303	160	964	1	0	4	0	-1	0	-4	-18	30	113	-1	39	251	93	53	105	97	90	64	339	317	-1	0
71	SN	1528	35	1669	60	1555	105	1392	7	30	17	67	29	98	27	95	26	105	-15	-33	365	131	141	93	147	124	94	458	383	29	98
72	CD	1524	19	1789	49	1597	91	1451	2	6	4	6	3	12	17	72	15	65	-19	-42	266	89	114	63	119	85	62	456	329	3	12
73	DZ	1517	10	1875	40	1673	82	1479	2	0	4	0	1	-2	-11	-45	-14	-73	-36	-148	373	134	153	86	155	114	104	531	379	1	-2
73	CU	1517	21	1686	74	1447	141	1108	-3	-18	0	-18	22	82	11	45	5	14	-3	30	247	47	105	95	100	87	60	372	321	22	82
75	EI	1512	14	1850	30	1682	75	1512	-6	-24	-13	-64	-15	-66	-16	-67	-41	-142	-34	-130	373	168	183	22	101	182	90	407	624	-15	-66
76	GE	1510	36	1672	52	1613	76	1510	-4	-21	-9	-42	-20	-98	-29	-132	-27	-110	0	0	67	29	33	5	27	31	9	107	93	-20	-98
77	NZ	1509	31	1652	60	1494	100	1349	-1	0	-5	-29	-10	-30	20	74	-2	-8	-11	-11	259	93	114	52	109	105	45	489	421	-10	-30
