1	BR	2088	1	2194	4	1992	20	1813	2	65	3	110	1	50	2	46	3	24	0	8	949	332	307	310	600	156	193	2064	876	1	50
2	AR	2046	1	2159	5	1983	26	1751	-1	-56	-1	-65	1	22	0	-4	5	131	3	66	991	349	386	256	530	215	246	1866	1052	1	22
3	DE	2038	1	2223	8	1905	24	1639	-1	10	-1	-19	-2	-31	-2	-96	-1	-44	3	62	923	402	375	146	537	200	186	2071	1088	-2	-31
4	FR	2010	1	2137	17	1769	40	1507	1	22	1	33	4	56	2	44	10	171	-2	-52	813	416	304	93	392	251	170	1429	1163	4	56
5	CL	1982	2	2041	28	1669	60	1384	-1	-10	-2	-59	0	6	2	19	5	96	34	246	744	294	269	181	285	301	158	1071	1077	0	6
6	ES	1980	1	2165	7	1935	19	1800	0	22	3	40	-2	-23	2	26	-5	-137	6	96	668	292	261	115	389	129	150	1314	608	-2	-23
7	IT	1944	1	2131	8	1911	21	1605	1	0	1	1	8	72	7	58	3	58	-4	-76	791	353	285	153	415	158	218	1360	797	8	72
8	PT	1931	2	2022	20	1777	42	1619	2	6	6	38	3	11	2	20	0	30	2	36	578	270	221	87	273	172	133	956	688	3	11
9	CO	1930	3	2035	52	1579	100	1304	-2	-17	-3	-23	-2	-25	-4	-90	17	161	12	141	542	160	194	188	211	187	144	678	657	-2	-25
10	EN	1929	1	2216	4	1982	17	1792	-1	-2	1	15	-4	-31	-1	5	-4	-26	-3	-32	1023	443	477	103	598	189	236	2421	1012	-4	-31
11	UY	1915	1	2106	12	1875	44	1635	0	10	2	20	-2	-32	0	6	-6	-77	7	93	906	305	388	213	397	290	219	1447	1138	-2	-32
12	MX	1912	4	1986	20	1774	48	1495	1	16	0	4	1	5	1	19	0	46	7	94	857	264	233	360	438	218	201	1559	892	1	5
13	BE	1906	4	1959	24	1734	70	1498	1	24	-6	-42	-3	-23	-1	7	29	223	32	231	757	365	330	62	314	282	161	1309	1247	-3	-23
14	NL	1889	1	2154	15	1836	49	1550	-2	-14	-4	-36	0	-9	-10	-141	-11	-179	-10	-101	790	374	319	97	398	219	173	1633	1036	0	-9
15	HR	1886	5	2005	12	1874	26	1781	0	45	1	37	2	72	2	60	-6	-5	-6	-11	283	117	121	45	152	55	76	505	272	2	72
16	CH	1857	10	1918	28	1673	56	1485	0	19	4	54	2	47	5	64	11	89	-1	11	775	373	345	57	266	341	168	1117	1337	2	47
17	CR	1855	9	1868	34	1694	73	1495	3	45	5	67	4	59	-2	-13	30	191	33	221	658	226	234	198	310	194	154	1203	751	4	59
18	PL	1851	2	2083	29	1708	58	1526	3	42	0	27	7	78	11	123	20	144	6	71	812	340	369	103	351	259	202	1385	1099	7	78
19	EC	1850	12	1915	67	1489	117	1184	0	39	-4	-10	-7	-65	-3	3	4	72	14	90	496	157	177	162	143	226	127	593	803	-7	-65
20	PE	1833	14	1884	35	1664	76	1486	-2	20	-3	-7	3	47	9	105	11	80	31	203	603	230	217	156	191	263	149	754	875	3	47
21	IE	1802	4	1920	22	1620	64	1237	4	34	4	42	5	31	6	69	-3	-1	14	55	637	323	262	52	228	247	162	860	1041	5	31
22	KR	1790	15	1844	37	1677	79	1446	0	1	-1	-8	0	0	33	157	3	20	24	122	923	298	224	401	505	193	225	1691	844	0	0
23	TR	1785	10	1899	42	1602	73	1381	-6	-33	-4	-31	-4	-20	15	100	9	40	-7	-59	554	238	251	65	210	216	128	744	807	-4	-20
24	IR	1773	18	1836	41	1643	75	1461	4	26	7	30	12	46	20	100	9	29	4	5	569	196	161	212	314	117	138	1075	454	12	46
25	SE	1768	2	2012	16	1796	46	1577	6	28	8	32	2	0	-2	-15	-12	-94	-12	-103	1006	438	457	111	494	295	217	2039	1342	2	0
25	UA	1768	15	1846	36	1716	70	1536	8	35	7	30	-9	-48	-7	-56	3	1	-5	-38	237	109	99	29	106	64	67	328	231	-9	-48
27	IS	1765	24	1779	82	1402	125	1256	1	18	0	11	16	92	19	104	74	323	57	268	413	182	201	30	126	209	78	493	700	16	92
28	WA	1760	3	1905	22	1662	84	1403	-5	-22	1	9	15	87	31	139	23	111	35	183	633	297	314	22	196	300	137	797	1068	15	87
29	BA	1755	20	1807	53	1624	80	1499	-4	-13	-5	-6	8	33	6	44	12	61	39	193	188	74	91	23	75	73	40	279	259	8	33
30	JP	1754	8	1896	62	1472	114	1214	3	21	-2	1	1	5	-2	25	-11	-48	10	24	692	270	173	249	323	220	149	1205	832	1	5
31	SK	1753	17	1774	39	1678	67	1578	-1	11	-5	-6	1	9	-5	2	33	173	11	36	269	114	124	31	107	97	65	382	347	1	9
32	US	1736	9	1891	41	1635	89	1417	-8	-43	-9	-29	-2	-23	-13	-78	4	20	-7	-40	671	377	220	74	286	245	140	960	914	-2	-23
33	RS	1725	3	2009	20	1784	47	1515	10	26	2	-1	5	9	-2	-2	1	4	-2	-36	744	262	363	119	345	238	161	1395	1040	5	9
34	CI	1722	15	1868	44	1649	75	1497	5	11	0	-7	-1	-16	2	31	-5	-42	-8	-53	548	188	195	165	276	131	141	887	549	-1	-16
35	DK	1717	1	2077	20	1794	61	1536	-8	-34	-5	-28	-1	-11	-10	-38	-20	-114	-27	-187	793	359	356	78	361	275	157	1453	1124	-1	-11
36	AU	1709	11	1880	36	1649	76	1472	-1	-22	6	5	3	8	13	58	-20	-109	-6	-55	520	225	193	102	265	146	109	1059	582	3	8
37	PY	1702	5	1954	22	1756	44	1617	-6	-38	-1	-23	-3	-26	0	16	-15	-81	-6	-59	700	190	322	188	252	265	183	921	1003	-3	-26
38	CZ	1698	1	2038	12	1864	43	1686	0	-15	1	-20	-10	-68	-18	-107	-18	-97	-27	-188	773	315	368	90	372	226	175	1431	955	-10	-68
39	HU	1691	1	2230	18	1844	75	1528	1	-16	-2	-32	1	-8	8	33	4	14	21	102	912	411	431	70	431	281	200	1876	1362	1	-8
39	RU	1691	1	2088	22	1741	48	1449	3	-14	4	-3	-15	-83	-15	-88	-22	-126	-12	-82	687	244	326	117	360	148	179	1209	668	-15	-83
41	PA	1690	28	1755	103	1329	142	1152	6	24	5	18	1	6	-7	-24	3	21	41	185	453	162	170	121	140	202	111	545	725	1	6
42	AT	1686	1	2067	20	1810	74	1550	-6	-41	-2	-28	-22	-116	-9	-29	24	107	9	56	759	378	338	43	310	284	165	1362	1215	-22	-116
43	VE	1684	19	1806	88	1388	126	1212	1	-11	1	-2	17	84	-1	10	-6	-30	10	59	388	152	147	89	98	210	80	418	763	17	84
44	RO	1682	5	1946	26	1721	44	1503	-3	-24	-6	-37	-15	-82	-22	-104	-6	-25	-30	-185	693	284	331	78	308	212	173	1137	887	-15	-82
45	SN	1675	21	1812	59	1575	105	1392	0	-11	0	-6	1	25	8	34	10	54	2	21	552	182	213	157	233	168	151	726	555	1	25
46	EG	1672	10	1891	34	1671	68	1525	4	34	2	19	6	48	14	56	-11	-48	-5	-53	736	301	243	192	373	188	175	1316	795	6	48
47	SQ	1670	1	2104	13	1885	64	1600	-10	-49	-6	-41	-7	-29	-15	-53	-7	-34	-10	-68	754	349	361	44	357	232	165	1314	927	-7	-29
48	UZ	1667	25	1772	61	1590	91	1435	-2	-14	1	20	-1	19	3	22	7	46	17	96	257	86	103	68	123	82	52	463	305	-1	19
48	NG	1667	16	1828	40	1666	72	1500	6	38	6	42	1	33	-7	-8	-2	2	-25	-118	593	208	236	149	271	151	171	885	607	1	33
50	GR	1654	7	1931	48	1546	84	1277	0	16	6	37	7	42	-6	-19	-29	-131	-33	-185	555	251	248	56	205	215	135	694	794	7	42
51	SI	1653	27	1758	55	1615	76	1516	8	44	6	40	3	34	-3	-3	-2	0	17	91	223	98	100	25	78	91	54	270	278	3	34
52	EI	1647	14	1850	38	1653	111	1397	-3	-5	-1	5	9	53	36	145	47	189	24	110	520	235	252	33	139	249	132	541	813	9	53
53	DZ	1633	10	1875	51	1628	108	1392	-5	-30	-6	-26	-8	-33	-11	-41	42	152	47	214	558	210	207	141	235	173	150	794	587	-8	-33
53	BO	1633	21	1793	59	1496	84	1244	0	-2	11	59	-1	9	3	5	23	97	13	69	439	159	160	120	99	233	107	459	872	-1	9
55	IL	1628	23	1771	47	1624	78	1426	15	69	10	58	9	48	-17	-57	-11	-41	-12	-86	439	219	172	48	167	169	103	675	619	9	48
56	CM	1620	14	1852	51	1606	81	1453	-1	-7	-1	2	0	7	-6	-29	-8	-36	-35	-169	539	147	215	177	238	142	159	801	600	0	7
57	ZA	1608	8	1817	27	1728	97	1452	3	11	1	3	8	30	-3	-26	2	8	34	131	399	194	138	67	175	114	110	547	434	8	30
58	MA	1601	18	1823	44	1652	87	1512	4	19	4	25	18	72	15	57	12	35	-11	-53	590	252	196	142	273	141	176	851	520	18	72
59	ME	1597	34	1725	50	1648	72	1559	6	25	10	38	8	28	4	0	-6	-42	0	0	77	37	38	2	27	28	22	96	96	8	28
60	GH	1593	10	1872	41	1660	100	1427	-4	-28	-10	-50	-12	-51	-20	-90	-36	-182	-26	-162	641	202	253	186	316	171	154	1040	655	-12	-51
61	TN	1591	24	1761	53	1602	86	1437	5	25	9	34	8	39	1	-12	3	11	-12	-53	627	286	212	129	257	189	181	893	696	8	39
62	BY	1588	44	1667	77	1520	120	1352	-5	-26	-3	2	3	10	8	38	-1	-3	4	24	206	78	107	21	62	88	56	247	285	3	10
63	BG	1587	7	1896	37	1638	69	1320	-2	-1	-3	2	-1	2	-2	-19	-9	-42	-25	-150	672	254	348	70	253	257	162	960	1002	-1	2
64	AE	1585	37	1692	101	1373	162	982	-1	6	-3	3	-14	-42	-12	-59	48	198	22	94	539	227	121	191	210	193	136	757	692	-14	-42
65	SA	1584	30	1729	77	1488	128	1239	4	23	9	49	14	63	24	93	7	27	-10	-19	669	273	116	280	329	185	155	1079	711	14	63
66	AL	1581	32	1643	75	1487	119	1359	-14	-55	-13	-53	-8	-28	0	3	28	98	14	72	312	146	145	21	78	167	67	278	491	-8	-28
67	CD	1578	19	1789	60	1563	112	1392	6	32	6	41	17	70	27	105	36	151	25	103	435	136	185	114	179	141	115	694	540	17	70
68	NO	1577	8	1929	37	1612	86	1364	-10	-35	-16	-60	-18	-50	-11	-50	-38	-178	-39	-190	793	376	370	47	282	334	177	1181	1348	-18	-50
