1	BR	2104	1	2194	4	1987	20	1813	0	-45	0	-19	2	87	0	27	4	132	0	10	847	300	280	267	530	142	175	1841	801	2	87
2	ES	2095	1	2133	8	1924	19	1800	0	17	0	23	-1	-6	3	130	4	129	1	88	570	266	225	79	319	113	138	1104	539	-1	-6
3	NL	2031	1	2106	16	1824	49	1550	0	-13	0	-5	-1	4	3	84	4	91	1	74	700	336	285	79	345	199	156	1440	945	-1	4
4	EN	1985	1	2216	4	1984	17	1792	0	-30	0	-7	1	-2	5	76	0	7	8	79	940	404	451	85	549	178	213	2266	945	1	-2
5	DE	1962	1	2143	8	1893	24	1639	0	-1	0	4	2	-5	3	19	6	79	12	75	825	361	343	121	473	183	169	1837	988	2	-5
6	IT	1957	1	2131	8	1912	21	1605	0	1	0	18	-2	-48	-4	-75	2	50	2	29	699	322	258	119	376	138	185	1230	703	-2	-48
7	AR	1896	1	2159	5	1982	26	1751	4	23	1	2	-1	-77	-4	-117	-6	-131	0	-38	888	316	352	220	466	201	221	1661	967	-1	-77
8	MX	1892	6	1959	21	1766	48	1495	0	-9	19	114	5	57	4	9	2	5	6	-12	729	238	205	286	368	192	169	1344	777	5	57
9	FR	1890	1	2137	17	1761	40	1507	1	15	1	9	-1	-1	-6	-123	-7	-98	-7	-150	719	365	272	82	338	231	150	1271	1088	-1	-1
10	HR	1888	5	2005	12	1879	26	1782	-1	4	-1	4	-1	6	1	-7	7	50	-1	-26	206	86	89	31	107	41	58	366	213	-1	6
11	CL	1881	9	1889	29	1651	60	1384	2	51	2	48	9	81	28	154	36	227	16	129	641	252	241	148	230	272	139	893	966	9	81
12	PT	1874	2	2022	20	1767	42	1619	0	29	3	51	6	53	1	-4	-3	-28	-2	-38	490	232	197	61	223	154	113	788	611	6	53
13	RU	1852	1	2088	22	1736	48	1449	-6	-62	-6	-59	-4	-30	10	64	16	95	5	32	611	211	301	99	324	132	155	1094	609	-4	-30
14	RS	1834	3	2009	19	1787	41	1515	2	9	2	15	11	60	20	83	14	62	-8	-101	670	239	326	105	316	210	144	1298	959	11	60
15	UY	1813	1	2106	13	1873	44	1635	5	8	-1	-17	0	-18	6	17	5	-7	17	80	813	281	346	186	348	267	198	1280	1040	0	-18
16	DK	1812	1	2077	19	1796	61	1536	-2	-16	-4	-50	1	-18	1	-12	-2	-52	-5	-96	720	324	328	68	331	247	142	1348	1033	1	-18
17	US	1804	9	1891	42	1624	89	1417	0	-12	-6	-68	2	-3	12	39	1	-27	3	-1	549	300	186	63	222	209	118	752	771	2	-3
18	CH	1792	10	1918	28	1664	56	1485	-1	-24	1	-13	3	0	1	-15	19	101	14	59	702	340	315	47	229	323	150	1004	1265	3	0
19	AU	1790	11	1880	37	1641	76	1472	10	29	13	41	12	33	18	58	2	-21	7	26	430	196	157	77	220	120	90	893	479	12	33
20	JP	1789	8	1896	65	1448	114	1214	7	13	8	19	4	13	5	8	-4	-58	30	147	587	220	152	215	265	196	126	1006	728	4	13
21	TR	1785	10	1899	43	1590	73	1381	-6	-41	-3	-21	-6	-46	-3	-31	5	-11	10	47	476	203	220	53	170	193	113	630	726	-6	-46
22	UA	1783	16	1816	41	1687	70	1536	4	3	-5	-24	1	4	16	52	9	44	13	72	162	69	78	15	67	46	49	205	161	1	4
22	GR	1783	7	1931	49	1531	84	1277	12	38	2	-6	5	10	-6	-54	-11	-100	6	41	476	222	217	37	171	194	111	610	720	5	10
24	CM	1775	14	1852	51	1604	81	1453	8	25	19	70	9	27	12	37	11	70	36	191	460	126	184	150	207	120	133	703	514	9	27
