1	ES	2116	1	2165	8	1926	19	1800	0	-22	1	14	1	21	0	15	5	159	6	154	587	268	231	88	332	116	139	1136	555	1	21
2	NL	2105	1	2127	16	1826	49	1550	1	11	1	28	1	74	0	78	0	112	4	105	717	342	288	87	360	200	157	1480	958	1	74
3	BR	2095	1	2194	4	1988	20	1813	-1	-6	-2	-35	-2	-9	0	78	-2	68	-1	73	859	300	283	276	539	144	176	1867	807	-2	-9
4	DE	2067	1	2143	8	1894	24	1639	0	7	1	56	1	105	3	100	7	174	7	183	842	366	348	128	485	186	171	1877	998	1	105
5	AR	1992	1	2159	5	1981	26	1751	0	1	-1	-27	2	96	1	19	3	61	0	-9	902	321	355	226	478	203	221	1692	978	2	96
6	EN	1924	1	2216	4	1984	17	1792	0	-31	1	9	-2	-61	-1	-63	-1	-40	7	74	952	410	452	90	556	180	216	2287	957	-2	-61
7	HR	1913	5	2005	12	1879	26	1782	0	22	1	19	3	25	2	31	6	49	3	26	216	90	95	31	114	41	61	381	216	3	25
8	PT	1898	2	2022	20	1768	42	1619	3	49	1	12	4	24	10	77	1	-11	-5	-122	503	238	199	66	230	156	117	817	620	4	24
9	CL	1893	7	1925	29	1653	60	1384	0	21	1	12	2	12	11	93	38	213	29	184	657	259	245	153	241	276	140	915	975	2	12
10	UY	1891	1	2106	13	1873	44	1635	-2	6	-4	-39	5	78	5	60	10	70	20	138	826	282	351	193	356	270	200	1311	1053	5	78
11	MX	1847	6	1959	20	1767	48	1495	-1	-6	0	-12	-3	-45	2	12	7	11	4	21	749	244	207	298	378	197	174	1374	795	-3	-45
12	IT	1833	1	2131	8	1912	21	1605	0	-13	0	-17	-6	-124	-8	-172	-5	-107	-8	-181	710	323	261	126	378	141	191	1244	714	-6	-124
13	RU	1827	1	2088	22	1737	48	1449	1	7	0	-21	0	-25	-4	-55	19	76	1	-7	618	214	305	99	328	134	156	1102	615	0	-25
14	SE	1814	2	2012	16	1794	46	1577	2	-3	4	14	11	41	16	55	-4	-90	3	-6	928	407	426	95	453	273	202	1910	1261	11	41
15	NO	1809	8	1929	37	1608	86	1364	3	21	14	59	18	61	26	101	14	42	7	17	730	346	341	43	260	305	165	1115	1269	18	61
16	UA	1808	15	1819	40	1693	70	1536	-1	-11	-1	1	6	25	7	29	11	34	17	85	171	74	81	16	71	47	53	221	172	6	25
17	FR	1802	1	2137	17	1761	40	1507	8	36	5	26	-8	-88	-9	-89	-14	-174	-16	-310	732	370	277	85	343	237	152	1284	1101	-8	-88
18	JP	1787	8	1896	65	1452	114	1214	5	14	8	24	2	-2	6	11	3	-25	1	-24	606	230	154	222	273	202	131	1024	745	2	-2
19	PY	1785	5	1954	22	1757	44	1617	3	7	0	-3	10	25	-8	-70	7	7	-7	-81	626	166	292	168	231	235	160	836	896	10	25
20	TR	1778	10	1899	43	1592	73	1381	-7	-45	-3	-23	1	-7	-5	-53	-4	-67	9	23	486	206	225	55	176	197	113	645	736	1	-7
21	EG	1777	10	1891	33	1670	68	1525	-4	-39	-7	-56	20	81	8	13	17	61	21	85	664	269	221	174	329	170	165	1174	730	20	81
22	AU	1776	11	1880	37	1643	76	1472	-2	-6	-2	-8	-3	-14	9	19	6	7	1	-13	443	199	162	82	226	124	93	906	497	-3	-14
23	US	1768	9	1891	42	1626	89	1417	3	5	1	-1	-6	-36	-4	-39	-6	-74	-4	-43	563	307	188	68	227	214	122	771	792	-6	-36
24	CO	1764	5	1943	55	1552	100	1304	5	6	7	18	5	4	10	17	6	1	1	2	469	144	171	154	169	171	129	560	602	5	4
25	CH	1754	10	1918	28	1665	56	1485	3	-8	-4	-29	-7	-38	-4	-38	0	-25	12	44	714	347	317	50	232	328	154	1015	1278	-7	-38
26	GR	1751	7	1931	49	1533	84	1277	9	29	12	42	-4	-32	1	-22	-5	-61	13	46	488	226	220	42	176	198	114	621	734	-4	-32
27	GH	1743	10	1872	42	1656	100	1427	-1	-20	0	-13	15	57	17	50	30	140	48	231	560	184	226	150	277	150	133	907	580	15	57
27	RS	1743	3	2009	19	1787	41	1515	-8	-42	-12	-64	-13	-91	-2	-31	-3	-48	-18	-154	683	243	330	110	322	215	146	1316	971	-13	-91
29	CZ	1742	1	2038	11	1870	35	1686	5	19	-1	-10	4	-6	-17	-106	-25	-224	-21	-181	707	286	341	80	345	204	158	1337	879	4	-6
29	KR	1742	15	1844	37	1670	79	1446	2	4	2	-4	3	-7	9	19	15	54	-2	-16	837	260	202	375	457	170	210	1549	755	3	-7
31	IE	1739	4	1920	22	1614	64	1237	-8	-34	-8	-36	-4	-28	-6	-35	-12	-85	-12	-72	563	285	239	39	196	229	138	750	970	-4	-28
32	DK	1734	1	2077	19	1796	61	1536	-2	-6	1	4	-16	-78	-15	-96	-20	-156	-14	-80	732	329	331	72	335	253	144	1360	1048	-16	-78
33	EC	1726	22	1804	71	1461	117	1184	0	2	4	10	5	5	9	23	7	12	11	44	422	136	151	135	114	203	105	473	715	5	5
34	ME	1721	34	1721	45	1675	52	1636	9	37	18	85	13	55	11	36	0	0	0	0	32	18	13	1	13	10	9	37	36	13	55
35	CI	1715	15	1841	45	1636	75	1497	-14	-65	-10	-49	-7	-46	5	5	6	10	27	140	476	169	173	134	236	122	118	761	484	-7	-46
36	RO	1713	5	1946	26	1720	43	1503	-4	-15	-7	-37	-11	-60	-22	-121	-21	-133	-20	-112	630	258	304	68	282	197	151	1042	826	-11	-60
37	BG	1707	7	1896	36	1638	69	1320	5	22	-3	-22	-6	-51	-15	-79	0	-12	13	41	625	236	322	67	237	236	152	912	934	-6	-51
38	VE	1705	33	1730	92	1363	126	1212	1	8	-3	-19	-1	-17	10	46	19	102	68	296	313	127	118	68	78	174	61	338	637	-1	-17
39	IR	1694	18	1836	42	1637	75	1461	-2	-23	8	24	11	60	-11	-78	-16	-103	-7	-47	494	170	139	185	268	108	118	927	411	11	60
40	SI	1693	27	1758	56	1608	76	1516	0	1	-1	-7	5	20	21	113	20	96	11	33	170	73	74	23	59	67	44	212	219	5	20
41	IL	1686	23	1771	46	1622	78	1426	-3	-27	-5	-33	-2	-32	-6	-60	-6	-39	5	12	394	199	151	44	150	148	96	606	548	-2	-32
42	HN	1677	23	1790	60	1494	108	1332	2	-4	-2	-22	-9	-71	-5	-49	-6	-46	-6	-36	454	155	144	155	193	144	117	716	576	-9	-71
43	CR	1670	9	1863	34	1691	73	1495	1	-11	-2	-28	-3	-34	0	-32	-9	-64	13	62	557	195	195	167	267	166	124	1068	650	-3	-34
44	PL	1668	2	2083	29	1708	58	1526	6	23	1	-8	7	35	-12	-83	-30	-179	-18	-91	740	299	352	89	317	245	178	1264	1034	7	35
45	BY	1667	45	1667	82	1496	120	1352	4	17	15	67	20	85	18	97	17	77	56	245	147	57	79	11	44	65	38	185	214	20	85
46	SA	1662	30	1729	77	1484	128	1239	-5	-28	-4	-26	-3	-22	4	11	10	54	-5	-33	599	240	103	256	299	161	139	972	630	-3	-22
47	SQ	1658	1	2104	11	1893	64	1600	0	-15	-4	-22	-1	-13	-8	-64	-2	-24	-16	-88	703	328	337	38	334	214	155	1244	864	-1	-13
47	SK	1658	17	1766	37	1682	57	1605	-11	-62	-1	-15	1	-7	7	27	-1	-23	-19	-98	208	88	96	24	79	79	50	305	289	1	-7
49	JM	1657	38	1703	84	1379	136	1215	3	36	8	50	4	35	2	20	3	8	15	103	508	213	186	109	198	191	119	680	678	4	35
50	NG	1653	16	1828	39	1666	72	1500	-4	-24	-7	-27	-17	-95	-14	-87	-19	-102	-11	-52	519	183	213	123	237	137	145	771	545	-17	-95
51	CM	1650	14	1852	51	1605	81	1453	-3	-16	0	11	-27	-125	-18	-98	-18	-96	-17	-71	476	127	189	160	211	127	138	726	538	-27	-125
52	HU	1641	1	2230	17	1854	75	1528	5	37	6	35	3	30	3	18	7	40	-4	-28	853	378	411	64	405	266	182	1784	1291	3	30
53	KW	1638	28	1734	80	1473	137	1182	27	96	31	118	37	162	47	209	44	188	2	10	555	193	126	236	243	168	144	918	609	37	162
54	PE	1629	14	1884	35	1659	76	1486	0	11	11	42	7	42	3	19	-4	-33	-5	-39	527	206	188	133	163	235	129	667	788	7	42
54	CN	1629	21	1755	44	1611	93	1444	-2	8	-5	-12	24	84	23	97	-1	-14	-11	-58	545	179	185	181	282	151	112	1081	565	24	84
56	BA	1627	45	1671	60	1588	80	1499	0	17	-7	-14	-7	-14	6	52	-2	-3	10	78	130	53	66	11	45	55	30	176	195	-7	-14
57	BE	1620	4	1959	24	1729	70	1498	12	41	7	26	4	33	-5	-13	-14	-80	-33	-166	688	332	305	51	271	271	146	1168	1187	4	33
58	ZA	1608	8	1817	25	1736	97	1452	-7	-26	-4	-11	26	87	16	73	19	88	-12	-66	315	151	108	56	140	101	74	437	369	26	87
59	AT	1605	1	2067	18	1818	70	1556	0	9	2	8	1	16	6	38	-10	-63	-25	-116	702	344	318	40	286	263	153	1278	1144	1	16
60	CA	1600	25	1735	44	1602	73	1496	2	7	-1	-3	-4	-7	5	33	8	33	-6	-34	314	103	152	59	111	131	72	343	447	-4	-7
61	FI	1592	14	1747	62	1481	120	1246	-6	-25	-13	-60	-17	-87	-15	-80	-10	-66	-1	0	659	278	346	35	156	368	135	785	1484	-17	-87
62	IQ	1590	24	1753	48	1621	84	1498	12	24	13	32	10	32	-3	-7	-7	-22	-5	-14	520	97	166	257	259	118	143	917	468	10	32
62	LT	1590	47	1664	83	1280	150	1051	-4	-11	4	4	1	4	-9	-42	30	126	50	211	266	105	126	35	77	139	50	302	495	1	4
64	PA	1589	51	1608	108	1300	142	1152	-3	-6	5	21	10	36	7	42	27	111	44	197	353	122	134	97	98	172	83	418	627	10	36
65	BO	1581	21	1793	59	1488	84	1244	-6	-15	-2	-14	-7	-20	-7	-24	4	23	-7	-15	379	136	135	108	89	200	90	405	748	-7	-20
66	SN	1580	21	1812	59	1572	105	1392	-4	-13	6	16	12	35	6	36	-25	-125	19	121	497	167	190	140	205	156	136	644	508	12	35
67	TN	1578	24	1761	51	1606	83	1437	-2	-9	-14	-49	-15	-49	-11	-41	-29	-138	-14	-67	562	262	190	110	228	175	159	792	629	-15	-49
